levelId,moduleName,title,type,duration,order,videoUrl,content,locked,programId
octavo-egb,Deep Reinforcement Learning,Proyecto: Robot virtual,project,70 min,8,,"Entrena un robot simulado para caminar usando PPO. Observa cómo descubre estrategias de locomoción.",false,ia
octavo-egb,IA Multimodal,Fusión de modalidades,video,30 min,9,,"Las IAs modernas procesan texto, imagen, audio simultáneamente. CLIP, GPT-4V, Gemini entienden múltiples tipos de datos.",false,ia
octavo-egb,IA Multimodal,Vision-Language Models,tutorial,40 min,10,,"Modelos que entienden imágenes y texto juntos. Pueden describir fotos, responder preguntas sobre imágenes, seguir instrucciones visuales.",false,ia
octavo-egb,IA Multimodal,Audio y speech,tutorial,35 min,11,,"Whisper transcribe audio. Text-to-speech genera voces realistas. Clonación de voz y síntesis de música.",false,ia
octavo-egb,IA Multimodal,Proyecto: Asistente multimodal,project,60 min,12,,"Crea un asistente que procese voz, entienda imágenes y responda en texto o audio. Integración de múltiples APIs.",false,ia
octavo-egb,Investigación en IA,Leer papers científicos,tutorial,35 min,13,,"Cómo leer y entender papers de IA. Estructura típica, dónde encontrarlos (arXiv), cómo evaluar su calidad.",false,ia
octavo-egb,Investigación en IA,Reproducir experimentos,activity,45 min,14,,"Elige un paper reciente e intenta reproducir sus resultados. Aprende de los desafíos de la investigación real.",false,ia
octavo-egb,Investigación en IA,Proyecto: Mini-paper,project,60 min,15,,"Escribe un mini-paper sobre un experimento propio. Introducción, metodología, resultados, conclusiones. Formato académico.",false,ia
octavo-egb,Investigación en IA,Certificación: Investigador IA Jr,activity,20 min,16,,"Certificado por demostrar capacidad de investigación, comprensión de literatura científica y experimentación rigurosa.",true,ia
octavo-egb,Seguridad en la Nube,Arquitectura cloud,video,30 min,1,,"AWS, Azure, GCP dominan la nube. IaaS, PaaS, SaaS. Responsabilidad compartida: qué protege el proveedor vs qué proteges tú.",false,hacking
octavo-egb,Seguridad en la Nube,IAM y control de acceso,tutorial,40 min,2,,"Identity and Access Management. Principio de mínimo privilegio. Roles, políticas, grupos. Errores comunes de configuración.",false,hacking
octavo-egb,Seguridad en la Nube,Seguridad en contenedores,tutorial,40 min,3,,"Docker y Kubernetes introducen nuevos riesgos. Imágenes vulnerables, escape de contenedores, secrets expuestos.",false,hacking
octavo-egb,Seguridad en la Nube,Proyecto: Auditoría de AWS,project,60 min,4,,"Usa herramientas como ScoutSuite para auditar una cuenta AWS de práctica. Identifica misconfigurations comunes.",false,hacking
octavo-egb,Malware Analysis,Tipos de malware,video,30 min,5,,"Virus, worms, trojans, ransomware, spyware, rootkits. Cada tipo tiene características y objetivos diferentes.",false,hacking
octavo-egb,Malware Analysis,Análisis estático,tutorial,45 min,6,,"Examina malware sin ejecutarlo. Strings, headers, imports. Herramientas: PEStudio, Ghidra, IDA Free.",false,hacking
octavo-egb,Malware Analysis,Análisis dinámico,tutorial,45 min,7,,"Ejecuta malware en sandbox. Observa comportamiento: archivos creados, conexiones de red, cambios en registro.",false,hacking
octavo-egb,Malware Analysis,Proyecto: Análisis de muestra,project,60 min,8,,"Analiza una muestra de malware real (desactivado) en ambiente seguro. Documenta comportamiento y capacidades.",false,hacking
octavo-egb,Criptografía Avanzada,Criptografía de curva elíptica,video,35 min,9,,"ECC ofrece misma seguridad que RSA con claves más cortas. Usado en Bitcoin, TLS moderno, mensajería segura.",false,hacking
octavo-egb,Criptografía Avanzada,Hashing y firmas digitales,tutorial,40 min,10,,"SHA-256, bcrypt para contraseñas. Firmas digitales prueban autenticidad e integridad. PKI y certificados.",false,hacking
octavo-egb,Criptografía Avanzada,Criptografía post-cuántica,video,30 min,11,,"Las computadoras cuánticas romperán RSA y ECC. Nuevos algoritmos resistentes: Kyber, Dilithium. NIST estandarizando.",false,hacking
octavo-egb,Criptografía Avanzada,Proyecto: Implementar cifrado,project,50 min,12,,"Implementa un sistema de cifrado híbrido: ECC para intercambio de claves, AES para datos. Código funcional.",false,hacking
octavo-egb,Bug Bounty,Programas de bug bounty,video,25 min,13,,"Empresas pagan por encontrar vulnerabilidades. HackerOne, Bugcrowd, programas propios. Ingresos legales por hacking.",false,hacking
octavo-egb,Bug Bounty,Metodología de hunting,tutorial,40 min,14,,"Reconocimiento amplio, identificar superficie de ataque, probar vulnerabilidades comunes. Documentar y reportar.",false,hacking
octavo-egb,Bug Bounty,Proyecto: Primer reporte,project,60 min,15,,"Participa en un programa de bug bounty real (con permiso). Busca vulnerabilidades y escribe un reporte profesional.",false,hacking
octavo-egb,Bug Bounty,Certificación: Bug Hunter,activity,20 min,16,,"Certificado por demostrar habilidades en análisis de malware, criptografía avanzada y metodología de bug bounty.",true,hacking
noveno-egb,Sistemas Embebidos,Arquitectura de sistemas embebidos,video,30 min,1,,"Sistemas dedicados a tareas específicas. Restricciones de memoria, energía, tiempo real. Desde marcapasos hasta satélites.",false,robotica
noveno-egb,Sistemas Embebidos,RTOS: Sistemas operativos de tiempo real,tutorial,45 min,2,,"FreeRTOS permite multitarea en microcontroladores. Tasks, queues, semaphores. Garantías de tiempo de respuesta.",false,robotica
noveno-egb,Sistemas Embebidos,Bajo consumo de energía,tutorial,35 min,3,,"Técnicas para maximizar duración de batería. Sleep modes, wake-up sources, duty cycling. IoT requiere eficiencia.",false,robotica
noveno-egb,Sistemas Embebidos,Proyecto: Sensor IoT con batería,project,60 min,4,,"Diseña un sensor que funcione meses con una batería. Optimiza código y hardware para mínimo consumo.",false,robotica
noveno-egb,Robótica Industrial,Robots industriales,video,30 min,5,,"Brazos robóticos en fábricas. FANUC, ABB, KUKA dominan el mercado. Soldadura, pintura, ensamblaje, paletizado.",false,robotica
noveno-egb,Robótica Industrial,Programación de robots industriales,tutorial,45 min,6,,"Lenguajes propietarios: RAPID (ABB), KRL (KUKA). Teach pendant para programación manual. Simuladores offline.",false,robotica
noveno-egb,Robótica Industrial,Cobots: Robots colaborativos,tutorial,35 min,7,,"Cobots trabajan junto a humanos. Sensores de fuerza, velocidad limitada, sin jaulas. Universal Robots popularizó el concepto.",false,robotica
noveno-egb,Robótica Industrial,Proyecto: Celda de manufactura,project,70 min,8,,"Diseña una celda de manufactura automatizada. Robot, conveyor, sensores, PLC. Simula el proceso completo.",false,robotica
noveno-egb,Drones y Vehículos Autónomos,Principios de vuelo,video,30 min,9,,"Aerodinámica de multirotores. Thrust, drag, lift. Controladores de vuelo estabilizan automáticamente.",false,robotica
noveno-egb,Drones y Vehículos Autónomos,Ardupilot y PX4,tutorial,45 min,10,,"Firmware open source para drones. Modos de vuelo, waypoints, geofencing. Mission Planner para configuración.",false,robotica
noveno-egb,Drones y Vehículos Autónomos,Visión para navegación,tutorial,40 min,11,,"Optical flow, visual odometry, SLAM aéreo. Drones que navegan sin GPS usando cámaras.",false,robotica
noveno-egb,Drones y Vehículos Autónomos,Proyecto: Drone autónomo,project,80 min,12,,"Programa un drone simulado para misión autónoma. Despegue, navegación por waypoints, aterrizaje. Sin intervención humana.",false,robotica
noveno-egb,Proyecto de Innovación,Design Thinking,activity,40 min,13,,"Metodología de innovación: empatizar, definir, idear, prototipar, testear. Resuelve problemas reales con tecnología.",false,robotica
noveno-egb,Proyecto de Innovación,Desarrollo del MVP,project,90 min,14,,"Minimum Viable Product: construye la versión más simple que demuestre tu idea. Itera basándote en feedback.",false,robotica
noveno-egb,Proyecto de Innovación,Pitch y presentación,activity,45 min,15,,"Presenta tu proyecto a inversores simulados. Problema, solución, mercado, equipo, financiamiento. Convence en 5 minutos.",false,robotica
noveno-egb,Proyecto de Innovación,Certificación: Innovador Tecnológico,activity,20 min,16,,"Certificado por demostrar capacidad de innovación, conocimiento de sistemas embebidos y robótica avanzada.",true,robotica
noveno-egb,MLOps,Ciclo de vida de ML,video,30 min,1,,"Desarrollo, entrenamiento, deployment, monitoreo, reentrenamiento. MLOps aplica DevOps a Machine Learning.",false,ia
noveno-egb,MLOps,Versionado de datos y modelos,tutorial,40 min,2,,"DVC para versionar datasets. MLflow para trackear experimentos. Reproducibilidad es crucial en ML.",false,ia
noveno-egb,MLOps,Deployment de modelos,tutorial,45 min,3,,"Servir modelos como APIs. Flask, FastAPI, TensorFlow Serving. Containerización con Docker.",false,ia
noveno-egb,MLOps,Proyecto: Pipeline de ML,project,60 min,4,,"Crea un pipeline completo: ingesta de datos, entrenamiento, evaluación, deployment automático. CI/CD para ML.",false,ia
noveno-egb,IA en Edge,TinyML,video,30 min,5,,"Machine Learning en microcontroladores. Modelos de KB, no GB. Inferencia local sin internet.",false,ia
noveno-egb,IA en Edge,Optimización de modelos,tutorial,40 min,6,,"Quantization, pruning, knowledge distillation. Reduce tamaño y aumenta velocidad manteniendo precisión.",false,ia
noveno-egb,IA en Edge,TensorFlow Lite,tutorial,40 min,7,,"Framework de Google para edge. Convierte modelos, optimiza, despliega en móviles y microcontroladores.",false,ia
noveno-egb,IA en Edge,Proyecto: IA en Arduino,project,60 min,8,,"Despliega un modelo de clasificación en Arduino Nano 33 BLE. Reconocimiento de gestos con acelerómetro.",false,ia
noveno-egb,Sistemas de Recomendación,Filtrado colaborativo,video,30 min,9,,"Recomienda basándose en usuarios similares. Netflix, Spotify, Amazon usan esto. User-based vs item-based.",false,ia
noveno-egb,Sistemas de Recomendación,Filtrado basado en contenido,tutorial,35 min,10,,"Recomienda basándose en características del item. Si te gustó X, te gustará Y similar. Embeddings de contenido.",false,ia
noveno-egb,Sistemas de Recomendación,Sistemas híbridos,tutorial,35 min,11,,"Combina múltiples técnicas. Colaborativo + contenido + conocimiento. Mejora cobertura y precisión.",false,ia
noveno-egb,Sistemas de Recomendación,Proyecto: Motor de recomendaciones,project,60 min,12,,"Construye un sistema de recomendación de películas o música. Evalúa con métricas como NDCG y MAP.",false,ia
noveno-egb,IA Explicable,Interpretabilidad vs explicabilidad,video,30 min,13,,"Modelos interpretables (árboles) vs explicaciones post-hoc (SHAP, LIME). Regulaciones exigen explicaciones.",false,ia
noveno-egb,IA Explicable,SHAP y LIME,tutorial,40 min,14,,"SHAP: valores de Shapley para importancia de features. LIME: aproximaciones locales interpretables.",false,ia
noveno-egb,IA Explicable,Proyecto: Dashboard explicativo,project,50 min,15,,"Crea un dashboard que muestre predicciones de un modelo junto con explicaciones visuales de por qué.",false,ia
noveno-egb,IA Explicable,Certificación: Ingeniero de ML,activity,20 min,16,,"Certificado por dominar MLOps, TinyML, sistemas de recomendación e IA explicable.",true,ia
noveno-egb,Seguridad Ofensiva Avanzada,Desarrollo de exploits,video,35 min,1,,"Escribir exploits requiere entender vulnerabilidades a nivel bajo. Buffer overflows, format strings, use-after-free.",false,hacking
noveno-egb,Seguridad Ofensiva Avanzada,Shellcoding,tutorial,50 min,2,,"Escribir shellcode: código máquina que ejecuta comandos. Evitar null bytes, técnicas de encoding.",false,hacking
noveno-egb,Seguridad Ofensiva Avanzada,Bypass de protecciones,tutorial,45 min,3,,"ASLR, DEP, stack canaries. Técnicas para evadirlas: ROP chains, information leaks, heap spraying.",false,hacking
noveno-egb,Seguridad Ofensiva Avanzada,Proyecto: Exploit development,project,70 min,4,,"Desarrolla un exploit funcional para una vulnerabilidad conocida en ambiente de práctica. Documenta el proceso.",false,hacking
noveno-egb,Seguridad de Redes Avanzada,Ataques a protocolos,video,35 min,5,,"ARP spoofing, DNS poisoning, BGP hijacking. Protocolos diseñados sin seguridad son vulnerables.",false,hacking
noveno-egb,Seguridad de Redes Avanzada,Wireless hacking,tutorial,45 min,6,,"WPA2 cracking, evil twin, deauth attacks. Herramientas: aircrack-ng, hostapd. Solo en redes propias.",false,hacking
noveno-egb,Seguridad de Redes Avanzada,Evasión de IDS/IPS,tutorial,40 min,7,,"Técnicas para evitar detección: fragmentación, encoding, timing. Los defensores también estudian esto.",false,hacking
noveno-egb,Seguridad de Redes Avanzada,Proyecto: Red Team engagement,project,80 min,8,,"Simulación completa de ataque a una red. Reconocimiento, acceso inicial, movimiento lateral, exfiltración.",false,hacking
noveno-egb,Threat Intelligence,Ciclo de inteligencia,video,30 min,9,,"Planificación, recolección, procesamiento, análisis, diseminación. Inteligencia accionable para defensa.",false,hacking
noveno-egb,Threat Intelligence,Indicadores de compromiso,tutorial,40 min,10,,"IOCs: hashes, IPs, dominios, patrones. STIX/TAXII para compartir inteligencia. Feeds de amenazas.",false,hacking
noveno-egb,Threat Intelligence,Threat hunting,tutorial,40 min,11,,"Búsqueda proactiva de amenazas. Hipótesis, investigación, detección. No esperar alertas, buscar activamente.",false,hacking
noveno-egb,Threat Intelligence,Proyecto: Informe de amenazas,project,60 min,12,,"Investiga un grupo APT real. Tácticas, técnicas, procedimientos. Crea un informe de inteligencia profesional.",false,hacking
noveno-egb,Carrera en Ciberseguridad,Roles y especializaciones,video,30 min,13,,"SOC analyst, pentester, incident responder, security architect, CISO. Diferentes caminos, diferentes habilidades.",false,hacking
noveno-egb,Carrera en Ciberseguridad,Certificaciones profesionales,activity,35 min,14,,"OSCP, CEH, CISSP, CompTIA Security+. Cuáles valen la pena, cómo prepararse, costos y beneficios.",false,hacking
noveno-egb,Carrera en Ciberseguridad,Proyecto: Plan de carrera,project,45 min,15,,"Crea tu plan de carrera en ciberseguridad. Metas a 1, 3, 5 años. Certificaciones, experiencia, networking.",false,hacking
noveno-egb,Carrera en Ciberseguridad,Certificación: Especialista en Seguridad,activity,20 min,16,,"Certificado por dominar seguridad ofensiva avanzada, threat intelligence y preparación profesional.",true,hacking
decimo-egb,ROS: Robot Operating System,Introducción a ROS,video,35 min,1,,"ROS es el framework estándar para robótica avanzada. Nodos, topics, services, actions. Usado en investigación e industria.",false,robotica
decimo-egb,ROS: Robot Operating System,Nodos y comunicación,tutorial,45 min,2,,"Publishers y subscribers intercambian mensajes. roscore coordina. rostopic y rosnode para debugging.",false,robotica
decimo-egb,ROS: Robot Operating System,Simulación con Gazebo,tutorial,50 min,3,,"Gazebo simula robots y entornos físicos. Prueba código antes de hardware real. Sensores y actuadores virtuales.",false,robotica
decimo-egb,ROS: Robot Operating System,Proyecto: Robot en ROS,project,70 min,4,,"Crea un paquete ROS para un robot móvil. Teleoperación, sensores, visualización en RViz.",false,robotica
decimo-egb,Percepción Robótica,Sensores LiDAR,video,30 min,5,,"LiDAR mide distancias con láser. Nubes de puntos 3D. Usado en autos autónomos y robots de servicio.",false,robotica
decimo-egb,Percepción Robótica,Cámaras de profundidad,tutorial,40 min,6,,"Intel RealSense, Kinect capturan RGB y profundidad. Point clouds para navegación y manipulación.",false,robotica
decimo-egb,Percepción Robótica,Fusión de sensores,tutorial,45 min,7,,"Combina datos de múltiples sensores. Kalman filter, particle filter. Mejor estimación que sensores individuales.",false,robotica
decimo-egb,Percepción Robótica,Proyecto: Mapeo 3D,project,60 min,8,,"Usa cámara de profundidad para crear mapa 3D de un espacio. Visualiza en RViz. Base para navegación.",false,robotica
decimo-egb,Manipulación Robótica,Cinemática de brazos,video,35 min,9,,"Forward y inverse kinematics. Calcula posición del efector final dado ángulos de joints y viceversa.",false,robotica
decimo-egb,Manipulación Robótica,MoveIt para planificación,tutorial,50 min,10,,"MoveIt es el framework de manipulación de ROS. Planificación de trayectorias, evasión de colisiones.",false,robotica
decimo-egb,Manipulación Robótica,Grasping y manipulación,tutorial,45 min,11,,"Detectar objetos, planificar agarre, ejecutar movimiento. Grippers paralelos, ventosas, manos robóticas.",false,robotica
decimo-egb,Manipulación Robótica,Proyecto: Pick and place,project,70 min,12,,"Programa un brazo robótico para recoger objetos y colocarlos en ubicaciones específicas. Visión + manipulación.",false,robotica
decimo-egb,Proyecto de Graduación,Propuesta de investigación,activity,45 min,13,,"Escribe una propuesta formal de proyecto. Problema, objetivos, metodología, cronograma, recursos.",false,robotica
decimo-egb,Proyecto de Graduación,Desarrollo e implementación,project,120 min,14,,"Ejecuta tu proyecto de investigación. Documenta proceso, resultados, problemas encontrados y soluciones.",false,robotica
decimo-egb,Proyecto de Graduación,Defensa de tesis,activity,60 min,15,,"Presenta y defiende tu proyecto ante tribunal. Demostración, preguntas técnicas, evaluación formal.",false,robotica
decimo-egb,Proyecto de Graduación,Certificación: Ingeniero Robótico,activity,20 min,16,,"Certificado de graduación del programa de robótica. Competencias avanzadas en ROS, percepción y manipulación.",true,robotica
decimo-egb,LLMs y Agentes,Arquitectura de LLMs,video,40 min,1,,"Large Language Models: transformers con billones de parámetros. Pre-training, fine-tuning, RLHF. GPT, Claude, Llama.",false,ia
decimo-egb,LLMs y Agentes,Fine-tuning de modelos,tutorial,50 min,2,,"Adapta modelos pre-entrenados a tareas específicas. LoRA, QLoRA para eficiencia. Datasets de instrucciones.",false,ia
decimo-egb,LLMs y Agentes,RAG: Retrieval Augmented Generation,tutorial,45 min,3,,"Combina LLMs con búsqueda de documentos. Respuestas basadas en conocimiento actualizado. Vector databases.",false,ia
decimo-egb,LLMs y Agentes,Proyecto: Chatbot con RAG,project,60 min,4,,"Construye un chatbot que responda preguntas sobre documentos específicos. Embeddings, retrieval, generation.",false,ia
decimo-egb,Agentes Autónomos,Arquitectura de agentes,video,35 min,5,,"Agentes que planifican, ejecutan acciones, usan herramientas. ReAct, Chain-of-Thought, Tree-of-Thoughts.",false,ia
decimo-egb,Agentes Autónomos,Herramientas y APIs,tutorial,45 min,6,,"Agentes que usan calculadoras, buscadores, código. Function calling, tool use. LangChain, AutoGPT.",false,ia
decimo-egb,Agentes Autónomos,Multi-agent systems,tutorial,45 min,7,,"Múltiples agentes colaborando o compitiendo. Debate, división de tareas, consenso. CrewAI, AutoGen.",false,ia
decimo-egb,Agentes Autónomos,Proyecto: Agente de investigación,project,70 min,8,,"Crea un agente que investigue un tema: busca información, sintetiza, genera reporte. Autónomo.",false,ia
decimo-egb,IA y Robótica,Robots con LLMs,video,35 min,9,,"LLMs como cerebro de robots. Entienden instrucciones naturales, planifican acciones, explican decisiones.",false,ia
decimo-egb,IA y Robótica,Embodied AI,tutorial,45 min,10,,"IA que interactúa con el mundo físico. Simuladores como Habitat, AI2-THOR. Transfer sim-to-real.",false,ia
decimo-egb,IA y Robótica,Aprendizaje por imitación,tutorial,40 min,11,,"Robots aprenden observando humanos. Behavioral cloning, inverse RL. Más intuitivo que programar.",false,ia
decimo-egb,IA y Robótica,Proyecto: Robot con IA conversacional,project,70 min,12,,"Integra un LLM con un robot simulado. El robot entiende comandos naturales y ejecuta tareas.",false,ia
decimo-egb,Proyecto de Graduación IA,Propuesta de investigación,activity,45 min,13,,"Define un proyecto de investigación en IA. Revisión de literatura, hipótesis, metodología experimental.",false,ia
decimo-egb,Proyecto de Graduación IA,Experimentación y análisis,project,120 min,14,,"Ejecuta experimentos, recopila datos, analiza resultados. Rigor científico y documentación.",false,ia
decimo-egb,Proyecto de Graduación IA,Publicación y defensa,activity,60 min,15,,"Escribe un paper en formato de conferencia. Presenta y defiende ante tribunal académico.",false,ia
decimo-egb,Proyecto de Graduación IA,Certificación: Científico de IA,activity,20 min,16,,"Certificado de graduación del programa de IA. Competencias en LLMs, agentes y aplicaciones avanzadas.",true,ia
decimo-egb,Seguridad Empresarial,Arquitectura de seguridad,video,35 min,1,,"Defense in depth, zero trust, segmentación. Diseño de arquitecturas seguras para empresas.",false,hacking
decimo-egb,Seguridad Empresarial,GRC: Governance Risk Compliance,tutorial,40 min,2,,"Políticas, estándares, procedimientos. ISO 27001, NIST CSF, SOC 2. Cumplimiento regulatorio.",false,hacking
decimo-egb,Seguridad Empresarial,Security Operations Center,tutorial,45 min,3,,"SOC 24/7: monitoreo, detección, respuesta. SIEM, SOAR, playbooks. Métricas y KPIs de seguridad.",false,hacking
decimo-egb,Seguridad Empresarial,Proyecto: Diseño de SOC,project,60 min,4,,"Diseña un SOC para una empresa ficticia. Herramientas, procesos, personal, presupuesto.",false,hacking
decimo-egb,Seguridad en Desarrollo,DevSecOps,video,35 min,5,,"Seguridad integrada en CI/CD. Shift left: encontrar vulnerabilidades temprano. SAST, DAST, SCA automatizados.",false,hacking
decimo-egb,Seguridad en Desarrollo,Secure coding practices,tutorial,45 min,6,,"OWASP guidelines, input validation, output encoding, parameterized queries. Código seguro desde el inicio.",false,hacking
decimo-egb,Seguridad en Desarrollo,Threat modeling,tutorial,40 min,7,,"STRIDE, PASTA, attack trees. Identifica amenazas antes de escribir código. Diseño seguro.",false,hacking
decimo-egb,Seguridad en Desarrollo,Proyecto: Pipeline seguro,project,60 min,8,,"Implementa un pipeline CI/CD con controles de seguridad. Escaneo de código, dependencias, contenedores.",false,hacking
decimo-egb,Investigación en Seguridad,Vulnerability research,video,40 min,9,,"Encontrar vulnerabilidades 0-day. Fuzzing, reverse engineering, análisis de código. Responsible disclosure.",false,hacking
decimo-egb,Investigación en Seguridad,Reverse engineering,tutorial,50 min,10,,"Desensamblar y analizar binarios. Ghidra, IDA Pro. Entender software sin código fuente.",false,hacking
decimo-egb,Investigación en Seguridad,Fuzzing avanzado,tutorial,45 min,11,,"AFL, libFuzzer, honggfuzz. Encuentra crashes que pueden ser vulnerabilidades. Coverage-guided fuzzing.",false,hacking
decimo-egb,Investigación en Seguridad,Proyecto: Vulnerability research,project,80 min,12,,"Investiga un software open source buscando vulnerabilidades. Documenta hallazgos, reporta responsablemente.",false,hacking
decimo-egb,Proyecto de Graduación Seguridad,Propuesta de investigación,activity,45 min,13,,"Define un proyecto de investigación en seguridad. Puede ser herramienta, análisis, o metodología nueva.",false,hacking
decimo-egb,Proyecto de Graduación Seguridad,Desarrollo y testing,project,120 min,14,,"Ejecuta tu proyecto. Si es herramienta: desarrolla y prueba. Si es investigación: experimenta y analiza.",false,hacking
decimo-egb,Proyecto de Graduación Seguridad,Presentación y defensa,activity,60 min,15,,"Presenta tu proyecto ante tribunal de expertos. Demostración técnica, preguntas, evaluación.",false,hacking
decimo-egb,Proyecto de Graduación Seguridad,Certificación: Experto en Ciberseguridad,activity,20 min,16,,"Certificado de graduación del programa de ciberseguridad. Competencias profesionales completas.",true,hacking
primero-bgu,Robótica de Competencia,Introducción a competencias,video,30 min,1,,"FIRST Robotics, VEX, RoboCup. Reglas, categorías, estrategias. La competencia impulsa la innovación.",false,robotica
primero-bgu,Robótica de Competencia,Diseño mecánico avanzado,tutorial,45 min,2,,"CAD profesional con Fusion 360. Análisis de esfuerzos, tolerancias, materiales. Diseño para manufactura.",false,robotica
primero-bgu,Robótica de Competencia,Sistemas de transmisión,tutorial,40 min,3,,"Engranajes, poleas, cadenas. Relaciones de transmisión, torque vs velocidad. Diseño de drivetrains.",false,robotica
primero-bgu,Robótica de Competencia,Proyecto: Robot de competencia,project,90 min,4,,"Diseña y construye un robot para una competencia específica. Cumple con reglas, optimiza rendimiento.",false,robotica
primero-bgu,Electrónica de Potencia,Transistores y MOSFETs,video,35 min,5,,"Transistores como switches de potencia. MOSFETs para motores grandes. Disipación de calor, drivers.",false,robotica
primero-bgu,Electrónica de Potencia,Puentes H y controladores,tutorial,45 min,6,,"Diseña puentes H para motores bidireccionales. PWM para control de velocidad. Protecciones.",false,robotica
primero-bgu,Electrónica de Potencia,Baterías y gestión de energía,tutorial,40 min,7,,"LiPo, Li-ion, lead-acid. BMS, balanceo, carga segura. Autonomía y dimensionamiento.",false,robotica
primero-bgu,Electrónica de Potencia,Proyecto: Sistema de potencia,project,60 min,8,,"Diseña el sistema de potencia completo para un robot. Baterías, distribución, protecciones, monitoreo.",false,robotica
primero-bgu,Control Avanzado,Control en espacio de estados,video,40 min,9,,"Representación matricial de sistemas. Controlabilidad, observabilidad. Más potente que PID clásico.",false,robotica
primero-bgu,Control Avanzado,Filtro de Kalman,tutorial,50 min,10,,"Estimación óptima de estados con ruido. Fusión de sensores. Usado en navegación y tracking.",false,robotica
primero-bgu,Control Avanzado,Control predictivo (MPC),tutorial,45 min,11,,"Model Predictive Control optimiza trayectorias futuras. Maneja restricciones. Usado en industria.",false,robotica
primero-bgu,Control Avanzado,Proyecto: Péndulo invertido,project,70 min,12,,"Balancea un péndulo invertido usando control avanzado. Clásico problema de control no lineal.",false,robotica
primero-bgu,Proyecto de Equipo,Formación de equipos,activity,30 min,13,,"Roles: líder, mecánico, programador, estratega. Comunicación efectiva, gestión de conflictos.",false,robotica
primero-bgu,Proyecto de Equipo,Desarrollo del robot,project,120 min,14,,"Construye el robot de competencia en equipo. Integración de sistemas, testing, iteración.",false,robotica
primero-bgu,Proyecto de Equipo,Competencia simulada,activity,60 min,15,,"Competencia interna siguiendo reglas oficiales. Practica estrategia, manejo de presión.",false,robotica
primero-bgu,Proyecto de Equipo,Certificación: Competidor de Robótica,activity,20 min,16,,"Certificado por participar en competencias de robótica y demostrar trabajo en equipo.",true,robotica
primero-bgu,Fundamentos de ML Profesional,Matemáticas para ML,video,40 min,1,,"Álgebra lineal, cálculo, probabilidad. Los fundamentos matemáticos que hacen funcionar el ML.",false,ia
primero-bgu,Fundamentos de ML Profesional,Regresión y clasificación,tutorial,45 min,2,,"Regresión lineal, logística. Gradient descent, funciones de pérdida. Implementación desde cero.",false,ia
primero-bgu,Fundamentos de ML Profesional,Árboles y ensembles,tutorial,45 min,3,,"Decision trees, Random Forest, XGBoost. Bagging, boosting. Ganadores de competencias de ML.",false,ia
primero-bgu,Fundamentos de ML Profesional,Proyecto: Competencia Kaggle,project,60 min,4,,"Participa en una competencia de Kaggle. Feature engineering, validación, submission.",false,ia
primero-bgu,Deep Learning Profesional,Frameworks: PyTorch vs TensorFlow,video,35 min,5,,"Comparación de frameworks. PyTorch más flexible, TensorFlow más producción. Elige según necesidad.",false,ia
primero-bgu,Deep Learning Profesional,Arquitecturas CNN avanzadas,tutorial,50 min,6,,"ResNet, EfficientNet, Vision Transformers. Arquitecturas estado del arte para visión.",false,ia
primero-bgu,Deep Learning Profesional,Arquitecturas NLP avanzadas,tutorial,50 min,7,,"BERT, GPT, T5. Transformers para procesamiento de lenguaje. Fine-tuning y transfer learning.",false,ia
primero-bgu,Deep Learning Profesional,Proyecto: Modelo estado del arte,project,70 min,8,,"Implementa y entrena un modelo estado del arte. Reproduce resultados de un paper reciente.",false,ia
primero-bgu,Producción de ML,APIs y microservicios,tutorial,45 min,9,,"FastAPI para servir modelos. Docker para containerización. Kubernetes para orquestación.",false,ia
primero-bgu,Producción de ML,Monitoreo y observabilidad,tutorial,40 min,10,,"Data drift, model drift. Prometheus, Grafana. Alertas cuando el modelo degrada.",false,ia
primero-bgu,Producción de ML,A/B testing para ML,tutorial,40 min,11,,"Experimentos controlados. Métricas de negocio vs métricas de ML. Decisiones basadas en datos.",false,ia
primero-bgu,Producción de ML,Proyecto: Sistema ML end-to-end,project,80 min,12,,"Construye un sistema completo: datos, entrenamiento, deployment, monitoreo. Producción real.",false,ia
primero-bgu,Ética y Regulación,Regulaciones de IA,video,35 min,13,,"EU AI Act, regulaciones por sector. Compliance, auditorías, documentación requerida.",false,ia
primero-bgu,Ética y Regulación,Fairness en ML,activity,40 min,14,,"Métricas de fairness, técnicas de mitigación. Casos de estudio de discriminación algorítmica.",false,ia
primero-bgu,Ética y Regulación,Proyecto: Auditoría ética,project,50 min,15,,"Realiza una auditoría ética completa de un sistema de ML. Recomendaciones y plan de acción.",false,ia
primero-bgu,Ética y Regulación,Certificación: ML Engineer,activity,20 min,16,,"Certificado por dominar ML profesional, deployment y consideraciones éticas.",true,ia
primero-bgu,Red Team Profesional,Adversary simulation,video,35 min,1,,"Simula APTs reales. TTPs de grupos conocidos. MITRE ATT&CK como framework.",false,hacking
primero-bgu,Red Team Profesional,Initial access techniques,tutorial,50 min,2,,"Phishing, exploit público, supply chain. Múltiples vectores de entrada inicial.",false,hacking
primero-bgu,Red Team Profesional,Lateral movement,tutorial,45 min,3,,"Pass-the-hash, Kerberoasting, pivoting. Moverse dentro de la red sin ser detectado.",false,hacking
